case_id,created_at,completed_at,business_unit,department,country,vendor_id,vendor_tier,material_category,amount_usd,priority,channel,variant_ground_truth,event_count,rework_count,cycle_time_hours,sla_target_hours,sla_breached,fitness,conformant,touch_time_hours,estimated_wait_hours,automation_rate
P2P-009274,2026-02-27 11:03:42+00:00,2026-03-07 11:52:51+00:00,Industrial Systems,Finance,Türkiye,V-054,B,Direct Materials,37627.49,Urgent,ERP Portal,duplicate_invoice,17,1,192.8192,120.0,True,0.7647058823529411,False,4.03,188.78916666666666,0.35294117647058826
P2P-009275,2025-12-23 15:24:58+00:00,2026-01-03 01:54:07+00:00,Consumer Products,Operations,Netherlands,V-020,B,IT Equipment,34268.94,Standard,ERP Portal,payment_rework,16,2,250.4859,240.0,True,0.8125,False,3.754833333333333,246.73100000000002,0.3125
P2P-009276,2025-08-28 10:01:20+00:00,2025-09-08 12:33:29+00:00,Industrial Systems,Operations,Türkiye,V-007,A,MRO,32880.73,Standard,ERP Portal,invoice_discrepancy+late_delivery,16,0,266.5359,240.0,True,0.8125,False,4.082666666666666,262.4531666666667,0.3125
P2P-009277,2025-09-28 14:09:26+00:00,2025-10-05 12:15:14+00:00,Consumer Products,Operations,Türkiye,V-024,B,MRO,3024.42,Standard,Email Intake,happy_path,13,0,166.0969,240.0,False,1.0,True,3.5668333333333333,162.52983333333333,0.38461538461538464
P2P-009278,2025-03-06 17:48:27+00:00,2025-03-20 22:15:24+00:00,Consumer Products,Engineering,Türkiye,V-078,C,Professional Services,3775.72,Standard,ERP Portal,payment_rework,16,2,340.4494,240.0,True,0.8125,False,3.7666666666666666,336.6825,0.3125
P2P-009279,2025-12-17 09:49:22+00:00,2025-12-26 15:00:33+00:00,Corporate Services,Finance,Germany,V-070,C,Direct Materials,1094.37,Standard,ERP Portal,happy_path,13,0,221.1866,240.0,False,1.0,True,3.2958333333333334,217.89055555555558,0.38461538461538464
P2P-009280,2026-04-20 20:47:27+00:00,2026-04-29 14:33:45+00:00,Consumer Products,Finance,Türkiye,V-034,B,Professional Services,69609.82,Standard,ERP Portal,three_way_match_failure,14,0,209.7718,240.0,False,0.7857142857142857,False,3.4923333333333333,206.27933333333334,0.35714285714285715
P2P-009281,2025-04-18 17:26:45+00:00,2025-04-30 13:33:47+00:00,Industrial Systems,Finance,Netherlands,V-078,C,Direct Materials,875.9,Standard,ERP Portal,payment_rework+late_delivery,17,2,284.1172,240.0,True,0.7647058823529411,False,4.966166666666667,279.15105555555556,0.29411764705882354
P2P-009282,2025-01-05 21:01:05+00:00,2025-01-11 18:33:36+00:00,Consumer Products,Information Technology,Türkiye,V-026,B,Professional Services,32129.38,Standard,ERP Portal,fast_track,12,0,141.5421,240.0,False,0.9230769230769231,False,2.445,139.09694444444446,0.4166666666666667
P2P-009283,2025-03-09 18:39:02+00:00,2025-03-18 16:19:30+00:00,Consumer Products,Operations,Poland,V-062,C,Direct Materials,14655.89,Standard,ERP Portal,duplicate_invoice,17,1,213.6747,240.0,False,0.7647058823529411,False,4.009166666666666,209.6652777777778,0.35294117647058826
P2P-009284,2025-03-14 21:10:49+00:00,2025-03-21 22:09:55+00:00,Corporate Services,Operations,Poland,V-005,A,IT Equipment,10238.37,Standard,ERP Portal,happy_path,13,0,168.9851,240.0,False,1.0,True,3.4508333333333336,165.5341666666667,0.38461538461538464
P2P-009285,2026-03-20 14:33:05+00:00,2026-03-28 13:15:29+00:00,Industrial Systems,Operations,Türkiye,V-022,B,Direct Materials,11808.51,Standard,Catalog,happy_path,13,0,190.7068,240.0,False,1.0,True,3.4350000000000005,187.27166666666668,0.38461538461538464
P2P-009286,2025-08-30 01:36:11+00:00,2025-09-10 11:58:56+00:00,Consumer Products,Engineering,Türkiye,V-012,A,Facilities,30109.3,Standard,ERP Portal,invoice_discrepancy,15,0,274.3794,240.0,True,0.8666666666666667,False,4.519666666666667,269.85949999999997,0.3333333333333333
P2P-009287,2026-06-23 21:09:48+00:00,2026-06-30 04:01:15+00:00,Consumer Products,Information Technology,Poland,V-009,A,Direct Materials,45982.96,Standard,ERP Portal,happy_path,13,0,150.8576,240.0,False,1.0,True,3.1508333333333334,147.70666666666665,0.38461538461538464
P2P-009288,2025-12-29 07:02:16+00:00,2026-01-03 05:19:58+00:00,Consumer Products,Operations,Poland,V-009,A,Facilities,6633.5,Standard,ERP Portal,happy_path,13,0,118.2952,240.0,False,1.0,True,3.0505,115.2445,0.38461538461538464
P2P-009289,2026-03-01 01:04:00+00:00,2026-03-13 21:50:15+00:00,Consumer Products,Engineering,Türkiye,V-008,A,MRO,51355.24,Strategic,Catalog,happy_path+late_delivery,14,0,308.7708,336.0,False,0.9285714285714286,False,3.2855,305.4853333333333,0.35714285714285715
P2P-009290,2025-02-20 20:01:51+00:00,2025-02-27 13:23:58+00:00,Consumer Products,Engineering,Germany,V-009,A,Direct Materials,12911.57,Standard,Catalog,happy_path,13,0,161.3687,240.0,False,1.0,True,2.9373333333333336,158.43127777777778,0.38461538461538464
P2P-009291,2026-05-06 11:17:09+00:00,2026-05-15 05:55:28+00:00,Consumer Products,Finance,Poland,V-054,B,Direct Materials,3509.43,Standard,Email Intake,invoice_discrepancy,15,0,210.6387,240.0,False,0.8666666666666667,False,3.8645,206.77411111111113,0.3333333333333333
P2P-009292,2025-05-19 10:32:51+00:00,2025-05-26 22:32:03+00:00,Industrial Systems,Operations,Türkiye,V-003,A,MRO,9149.82,Standard,ERP Portal,happy_path,13,0,179.9868,240.0,False,1.0,True,3.607666666666667,176.37900000000002,0.38461538461538464
P2P-009293,2026-05-19 09:44:42+00:00,2026-05-24 12:04:56+00:00,Corporate Services,Operations,Türkiye,V-044,B,Direct Materials,3350.56,Urgent,Catalog,happy_path,13,0,122.3373,120.0,True,1.0,True,2.8834999999999997,119.45372222222223,0.38461538461538464
P2P-009294,2026-03-14 18:04:51+00:00,2026-03-26 08:44:40+00:00,Industrial Systems,Operations,Türkiye,V-029,B,IT Equipment,23136.93,Standard,ERP Portal,approval_rework+late_delivery,16,1,278.6637,240.0,True,0.8125,False,4.0168333333333335,274.64677777777774,0.3125
P2P-009295,2026-01-30 11:49:47+00:00,2026-02-14 22:41:05+00:00,Consumer Products,Operations,Türkiye,V-067,C,Professional Services,14150.65,Standard,ERP Portal,happy_path+late_delivery,14,0,370.855,240.0,True,0.9285714285714286,False,3.699,367.156,0.35714285714285715
P2P-009296,2025-01-01 09:00:01+00:00,2025-01-10 21:52:37+00:00,Industrial Systems,Finance,Türkiye,V-076,C,Facilities,12829.87,Standard,ERP Portal,happy_path,13,0,228.8769,240.0,False,1.0,True,2.7211666666666665,226.1555,0.38461538461538464
P2P-009297,2026-02-10 20:16:57+00:00,2026-02-19 00:48:06+00:00,Industrial Systems,Information Technology,Türkiye,V-027,B,IT Equipment,1397.79,Standard,ERP Portal,happy_path,13,0,196.5193,240.0,False,1.0,True,3.366,193.15316666666666,0.38461538461538464
P2P-009298,2026-01-06 16:17:35+00:00,2026-01-12 11:49:14+00:00,Corporate Services,Facilities,Türkiye,V-055,B,Direct Materials,7013.54,Standard,ERP Portal,fast_track,12,0,139.5275,240.0,False,0.9230769230769231,False,3.2343333333333333,136.29316666666668,0.4166666666666667
P2P-009299,2026-03-22 07:59:01+00:00,2026-04-03 02:00:45+00:00,Consumer Products,Facilities,Netherlands,V-050,B,MRO,17166.52,Standard,Catalog,approval_rework,15,1,282.029,240.0,True,0.8666666666666667,False,3.7241666666666666,278.3047222222222,0.3333333333333333
P2P-009300,2026-01-16 13:36:32+00:00,2026-01-22 06:34:53+00:00,Consumer Products,Engineering,Germany,V-040,B,MRO,12762.29,Urgent,Email Intake,happy_path,13,0,136.9725,120.0,True,1.0,True,3.3834999999999997,133.589,0.38461538461538464
P2P-009301,2025-03-20 03:25:48+00:00,2025-03-31 11:07:43+00:00,Consumer Products,Operations,Türkiye,V-066,C,IT Equipment,45144.64,Standard,ERP Portal,payment_rework,16,2,271.6988,240.0,True,0.8125,False,4.1545000000000005,267.54411111111114,0.3125
P2P-009302,2025-03-10 01:45:55+00:00,2025-03-21 13:59:40+00:00,Consumer Products,Finance,Türkiye,V-077,C,Direct Materials,6247.06,Standard,ERP Portal,happy_path,13,0,276.2294,240.0,True,1.0,True,3.4433333333333334,272.78583333333336,0.38461538461538464
P2P-009303,2026-03-19 19:51:12+00:00,2026-03-29 20:48:31+00:00,Consumer Products,Information Technology,Türkiye,V-068,C,Direct Materials,5443.6,Strategic,ERP Portal,invoice_discrepancy,15,0,240.9554,336.0,False,0.8666666666666667,False,3.656,237.29927777777777,0.3333333333333333
P2P-009304,2025-03-28 06:54:37+00:00,2025-04-04 05:58:24+00:00,Consumer Products,Operations,Germany,V-080,C,Facilities,26764.28,Standard,ERP Portal,happy_path,13,0,167.0631,240.0,False,1.0,True,3.260166666666667,163.8028888888889,0.38461538461538464
P2P-009305,2026-04-03 21:41:52+00:00,2026-04-11 15:42:24+00:00,Corporate Services,Engineering,Türkiye,V-033,B,IT Equipment,218607.31,Standard,ERP Portal,three_way_match_failure,14,0,186.009,240.0,False,0.7857142857142857,False,4.3745,181.63438888888888,0.35714285714285715
P2P-009306,2025-07-18 20:16:58+00:00,2025-07-27 00:43:55+00:00,Industrial Systems,Operations,Türkiye,V-052,B,IT Equipment,47591.52,Urgent,ERP Portal,duplicate_invoice,17,1,196.4492,120.0,True,0.7647058823529411,False,4.09,192.35916666666665,0.35294117647058826
P2P-009307,2025-08-28 08:39:45+00:00,2025-09-02 06:30:18+00:00,Industrial Systems,Engineering,Türkiye,V-001,A,MRO,14544.29,Standard,Catalog,three_way_match_failure,14,0,117.8425,240.0,False,0.7857142857142857,False,3.4568333333333334,114.38566666666667,0.35714285714285715
P2P-009308,2026-04-26 08:28:09+00:00,2026-05-06 16:53:35+00:00,Corporate Services,Information Technology,Poland,V-044,B,Direct Materials,5146.74,Strategic,ERP Portal,happy_path,13,0,248.4241,336.0,False,1.0,True,3.2891666666666666,245.13472222222222,0.38461538461538464
P2P-009309,2025-12-24 12:39:35+00:00,2026-01-01 11:25:06+00:00,Consumer Products,Information Technology,Türkiye,V-005,A,MRO,6999.39,Standard,ERP Portal,happy_path,13,0,190.7588,240.0,False,1.0,True,2.966666666666667,187.79194444444445,0.38461538461538464
P2P-009310,2025-04-29 02:21:59+00:00,2025-05-08 16:06:14+00:00,Consumer Products,Information Technology,Türkiye,V-002,A,MRO,27162.12,Standard,Catalog,approval_rework,15,1,229.7375,240.0,False,0.8666666666666667,False,4.378666666666666,225.35883333333334,0.3333333333333333
P2P-009311,2025-03-21 20:26:46+00:00,2025-04-02 08:13:43+00:00,Industrial Systems,Operations,Poland,V-053,B,IT Equipment,14753.56,Standard,Catalog,invoice_discrepancy,15,0,275.7826,240.0,True,0.8666666666666667,False,3.4875,272.295,0.3333333333333333
P2P-009312,2025-12-03 05:44:58+00:00,2025-12-08 08:43:39+00:00,Industrial Systems,Information Technology,Türkiye,V-006,A,Professional Services,61107.58,Standard,ERP Portal,missing_approval,12,0,122.9783,240.0,False,0.9230769230769231,False,2.9381666666666666,120.0398888888889,0.4166666666666667
P2P-009313,2025-06-22 00:54:25+00:00,2025-07-07 20:29:20+00:00,Industrial Systems,Operations,Türkiye,V-062,C,Professional Services,63781.15,Standard,Catalog,payment_rework+late_delivery,17,2,379.5822,240.0,True,0.7647058823529411,False,4.576833333333334,375.0051111111111,0.29411764705882354
P2P-009314,2025-10-08 21:29:09+00:00,2025-10-20 10:58:47+00:00,Consumer Products,Engineering,Türkiye,V-076,C,Direct Materials,6754.83,Urgent,ERP Portal,happy_path+late_delivery,14,0,277.494,120.0,True,0.9285714285714286,False,3.296,274.1978888888889,0.35714285714285715
P2P-009315,2025-11-25 21:35:39+00:00,2025-12-03 10:23:49+00:00,Industrial Systems,Operations,Türkiye,V-055,B,Professional Services,11169.85,Standard,ERP Portal,happy_path,13,0,180.8029,240.0,False,1.0,True,3.6935000000000002,177.10927777777778,0.38461538461538464
P2P-009316,2025-06-18 11:47:10+00:00,2025-06-28 12:44:39+00:00,Corporate Services,Engineering,Türkiye,V-017,A,MRO,18552.92,Strategic,Catalog,invoice_discrepancy,15,0,240.9583,336.0,False,0.8666666666666667,False,4.270833333333333,236.6872222222222,0.3333333333333333
P2P-009317,2025-10-09 09:59:19+00:00,2025-10-18 02:30:34+00:00,Industrial Systems,Information Technology,Netherlands,V-051,B,MRO,970.18,Standard,ERP Portal,approval_rework,15,1,208.5211,240.0,False,0.8666666666666667,False,4.028333333333333,204.4925,0.3333333333333333
P2P-009318,2025-02-26 20:02:59+00:00,2025-03-06 05:54:20+00:00,Consumer Products,Engineering,Türkiye,V-047,B,Professional Services,3223.3,Standard,ERP Portal,happy_path,13,0,177.8559,240.0,False,1.0,True,3.122666666666667,174.73316666666665,0.38461538461538464
P2P-009319,2025-10-09 20:37:19+00:00,2025-10-20 22:45:35+00:00,Consumer Products,Finance,Türkiye,V-024,B,Direct Materials,7933.81,Standard,Catalog,invoice_discrepancy,15,0,266.1379,240.0,True,0.8666666666666667,False,3.7183333333333333,262.4194444444445,0.3333333333333333
P2P-009320,2026-01-30 05:22:26+00:00,2026-02-08 16:16:18+00:00,Industrial Systems,Engineering,Poland,V-001,A,IT Equipment,8150.78,Standard,ERP Portal,invoice_discrepancy,15,0,226.8979,240.0,False,0.8666666666666667,False,4.692833333333334,222.20494444444444,0.3333333333333333
P2P-009321,2025-09-05 12:11:42+00:00,2025-09-18 11:42:14+00:00,Consumer Products,Information Technology,Türkiye,V-076,C,IT Equipment,85436.69,Standard,Catalog,happy_path+late_delivery,14,0,311.5091,240.0,True,0.9285714285714286,False,3.2495,308.25938888888885,0.35714285714285715
P2P-009322,2026-03-25 14:47:36+00:00,2026-04-01 16:33:29+00:00,Consumer Products,Engineering,Poland,V-028,B,Professional Services,4723.33,Standard,ERP Portal,happy_path,13,0,169.7649,240.0,False,1.0,True,3.0795000000000003,166.68522222222222,0.38461538461538464
P2P-009323,2026-02-08 07:32:18+00:00,2026-02-13 22:56:40+00:00,Corporate Services,Information Technology,Poland,V-047,B,Direct Materials,4026.49,Standard,ERP Portal,three_way_match_failure,14,0,135.4063,240.0,False,0.7857142857142857,False,3.6135,131.7926111111111,0.35714285714285715
P2P-009324,2026-04-25 09:53:01+00:00,2026-05-04 06:33:17+00:00,Industrial Systems,Operations,Poland,V-031,B,Direct Materials,29602.57,Standard,ERP Portal,duplicate_invoice,17,1,212.6713,240.0,False,0.7647058823529411,False,3.9531666666666667,208.71794444444444,0.35294117647058826
P2P-009325,2026-05-19 03:04:20+00:00,2026-05-25 00:54:59+00:00,Consumer Products,Operations,Türkiye,V-017,A,MRO,10259.94,Standard,ERP Portal,happy_path,13,0,141.8443,240.0,False,1.0,True,3.521333333333333,138.32283333333334,0.38461538461538464
P2P-009326,2026-03-28 10:24:08+00:00,2026-04-03 21:51:42+00:00,Industrial Systems,Operations,Türkiye,V-003,A,MRO,68349.21,Standard,Catalog,happy_path,13,0,155.4597,240.0,False,1.0,True,2.728833333333333,152.7306111111111,0.38461538461538464
P2P-009327,2026-02-10 17:44:41+00:00,2026-02-18 12:29:23+00:00,Industrial Systems,Engineering,Türkiye,V-057,B,Direct Materials,41215.34,Standard,ERP Portal,happy_path,13,0,186.7452,240.0,False,1.0,True,2.7543333333333333,183.99066666666667,0.38461538461538464
P2P-009328,2025-01-18 11:17:55+00:00,2025-01-24 20:04:39+00:00,Consumer Products,Information Technology,Türkiye,V-004,A,MRO,38335.73,Urgent,Catalog,happy_path,13,0,152.7789,120.0,True,1.0,True,3.714,149.0648888888889,0.38461538461538464
P2P-009329,2025-09-29 21:38:25+00:00,2025-10-13 05:28:02+00:00,Consumer Products,Engineering,Türkiye,V-051,B,Direct Materials,3277.87,Standard,ERP Portal,happy_path+late_delivery,14,0,319.8272,240.0,True,0.9285714285714286,False,3.5266666666666664,316.3002777777778,0.35714285714285715
P2P-009330,2026-06-10 19:53:53+00:00,2026-06-16 09:30:23+00:00,Corporate Services,Finance,Türkiye,V-017,A,Direct Materials,17544.53,Standard,Email Intake,fast_track,12,0,133.6085,240.0,False,0.9230769230769231,False,4.062666666666667,129.54566666666665,0.4166666666666667
P2P-009331,2025-08-13 02:12:16+00:00,2025-08-27 09:20:25+00:00,Consumer Products,Facilities,Poland,V-038,B,Direct Materials,13074.02,Strategic,Email Intake,approval_rework+late_delivery,16,1,343.1361,336.0,True,0.8125,False,4.1545000000000005,338.98133333333334,0.3125
P2P-009332,2025-01-13 02:20:27+00:00,2025-01-19 17:24:33+00:00,Consumer Products,Information Technology,Türkiye,V-061,C,MRO,24266.76,Urgent,ERP Portal,happy_path,13,0,159.0685,120.0,True,1.0,True,3.6906666666666665,155.37766666666667,0.38461538461538464
P2P-009333,2025-12-18 15:01:30+00:00,2025-12-28 15:10:49+00:00,Industrial Systems,Operations,Poland,V-048,B,Professional Services,6305.93,Standard,Catalog,happy_path,13,0,240.1553,240.0,True,1.0,True,2.7321666666666666,237.4231111111111,0.38461538461538464
P2P-009334,2025-06-19 17:53:21+00:00,2025-06-28 04:33:25+00:00,Industrial Systems,Finance,Türkiye,V-038,B,Facilities,11360.12,Standard,ERP Portal,approval_rework,15,1,202.6679,240.0,False,0.8666666666666667,False,3.6628333333333334,199.00494444444445,0.3333333333333333
P2P-009335,2025-05-23 13:23:02+00:00,2025-05-29 21:14:39+00:00,Industrial Systems,Engineering,Netherlands,V-009,A,Professional Services,20613.08,Standard,Catalog,approval_rework,15,1,151.8605,240.0,False,0.8666666666666667,False,3.7691666666666666,148.0911111111111,0.3333333333333333
P2P-009336,2025-03-28 04:59:07+00:00,2025-04-06 20:32:59+00:00,Industrial Systems,Information Technology,Netherlands,V-037,B,Professional Services,8081.07,Standard,ERP Portal,fast_track,12,0,231.5645,240.0,False,0.9230769230769231,False,2.211,229.35344444444442,0.4166666666666667
P2P-009337,2025-07-28 15:43:38+00:00,2025-08-07 11:14:55+00:00,Consumer Products,Information Technology,Türkiye,V-017,A,Direct Materials,11850.77,Standard,Catalog,invoice_discrepancy,15,0,235.5216,240.0,False,0.8666666666666667,False,3.9455,231.57588888888887,0.3333333333333333
P2P-009338,2025-03-17 17:26:30+00:00,2025-03-24 17:14:18+00:00,Corporate Services,Engineering,Türkiye,V-019,B,Direct Materials,3470.0,Standard,Catalog,happy_path,13,0,167.7969,240.0,False,1.0,True,3.1378333333333335,164.65883333333332,0.38461538461538464
P2P-009339,2025-06-22 16:57:52+00:00,2025-06-29 13:57:30+00:00,Consumer Products,Operations,Türkiye,V-036,B,Professional Services,1320.87,Standard,Email Intake,payment_rework,16,2,164.994,240.0,False,0.8125,False,4.6578333333333335,160.33605555555553,0.3125
P2P-009340,2026-03-26 23:48:58+00:00,2026-04-06 19:27:38+00:00,Consumer Products,Information Technology,Türkiye,V-070,C,MRO,2228.33,Standard,ERP Portal,duplicate_invoice,17,1,259.6445,240.0,True,0.7647058823529411,False,4.062166666666666,255.5822777777778,0.35294117647058826
P2P-009341,2026-02-14 08:44:56+00:00,2026-02-20 12:01:45+00:00,Corporate Services,Information Technology,Türkiye,V-027,B,Direct Materials,2055.58,Standard,ERP Portal,three_way_match_failure,14,0,147.2805,240.0,False,0.7857142857142857,False,3.944166666666667,143.3361111111111,0.35714285714285715
P2P-009342,2026-02-10 14:38:36+00:00,2026-02-20 02:55:01+00:00,Industrial Systems,Information Technology,Netherlands,V-068,C,Professional Services,38910.12,Standard,Catalog,fast_track,12,0,228.2736,240.0,False,0.9230769230769231,False,2.405333333333333,225.86827777777776,0.4166666666666667
P2P-009343,2025-03-06 21:49:21+00:00,2025-03-12 10:23:10+00:00,Consumer Products,Information Technology,Netherlands,V-053,B,IT Equipment,13738.12,Urgent,ERP Portal,happy_path,13,0,132.5637,120.0,True,1.0,True,2.8273333333333337,129.73627777777776,0.38461538461538464
P2P-009344,2026-01-02 16:32:38+00:00,2026-01-10 21:22:40+00:00,Industrial Systems,Finance,Türkiye,V-031,B,Direct Materials,110328.85,Standard,ERP Portal,happy_path,13,0,196.834,240.0,False,1.0,True,3.6438333333333333,193.19005555555555,0.38461538461538464
P2P-009345,2026-04-19 01:59:13+00:00,2026-04-22 23:23:44+00:00,Industrial Systems,Finance,Germany,V-044,B,Professional Services,23699.05,Urgent,ERP Portal,happy_path,13,0,93.4089,120.0,False,1.0,True,3.3346666666666662,90.07394444444445,0.38461538461538464
P2P-009346,2026-04-18 07:16:56+00:00,2026-04-29 00:29:14+00:00,Corporate Services,Operations,Germany,V-022,B,Direct Materials,32773.55,Standard,ERP Portal,approval_rework,15,1,257.2051,240.0,True,0.8666666666666667,False,4.203333333333334,253.00166666666664,0.3333333333333333
